title,content,answer,solution,questionTypeCode,problemLevelCode,problemTypeCode,problemTypeDetailCode,metadata,createdDate,modifiedDate
빈칸에 들어갈 내용으로 가장 알맞는 것을 추론하세요,"종이접기 기술은 다양한 물체를 만들 수 있는 유용한 방법이에요. 최근 연구팀은 이 기술을 활용해 드론 로봇 팔을 만들었고, 이를 통해 좁은 계곡에서도 물체를 집어올릴 수 있어요. 더 나아가 전자기파로 작동하는 로봇도 개발했어요. 이러한 발전이 계속된다면 _______________________ ",종이접기 기술이 의료 분야에도 활용될 수 있을 거예요.,"종이접기 기술의 발전으로 인해 다양한 분야에서 혁신적인 응용이 가능해질 것이므로, 특히 의료 분야에서도 활용 가능성이 높아 보이기 때문입니다.",QT01,PL04,PT03,PT0321,"{'options': ['종이접기는 더 이상 사용되지 않을 거예요.', '종이접기 기술이 의료 분야에도 활용될 수 있을 거예요.', '로봇들이 종이로 만들어질 거예요.', '모든 로봇이 드론이 될 거예요.']}",2024-09-23T15:29:56.224140,2024-09-23T15:29:56.224140
빈칸에 들어갈 내용으로 가장 알맞는 것을 추론하세요,"구글아트앤드컬처 연구소는 프랑스 파리 9구에 있으며, 구글의 엔지니어들이 전 세계 70개국 1500여 개의 문화기관, 수십 명의 예술가와 함께 IT와 예술을 합친 프로젝트를 만드는 곳입니다. 엔지니어와 예술가는 서로 다른 분야이지만 창의적이고 사람들과 소통하고 싶어하는 점이 비슷합니다. 가상미술관 체험을 통해 예술작품을 경험한 사람들이 실제로 미술관에 가고 싶어하는 마음이 더 강해진다고 합니다. 앞으로 연구를 거듭하면 _______________________ ",더 많은 사람들이 미술작품에 관심을 가질 수 있을 거예요.,"가상미술관 체험을 통해 실제 미술관에 가고 싶은 마음이 커진다고 하였으므로, 연구를 계속하면 더 많은 사람들이 미술작품에 관심을 가질 것이라는 추론이 가능합니다.",QT01,PL01,PT03,PT0321,"{'options': ['더 많은 사람들이 미술작품에 관심을 가질 수 있을 거예요.', '미술관이 없어질 거예요.', '예술가와 엔지니어가 모두 사라질 거예요.', '가상미술관 체험이 이제 필요 없어질 거예요.']}",2024-09-23T15:29:56.224140,2024-09-23T15:29:56.224140
빈칸에 들어갈 내용으로 가장 알맞는 것을 추론하세요,"미국의 정보기술(IT) 기업 구글에서 운영하는 구글아트앤드컬처 연구소가 최근 온라인상에 ‘해리포터’ 가상박물관을 만들었다. 이곳에 접속하면 해리포터 책 시리즈를 쓴 작가 JK 롤링이 가지고 있던 자료는 물론, 대영도서관에 전시됐던 어둠의 마법 방어술 책, 마법사의 빗자루, 수정 구슬 등을 눈앞에서 보는 것처럼 살펴볼 수 있다. 구글이 선보인 ‘아트 팔레트’는 머신러닝을 이용한 것. 아트 팔레트는 이미 저장된 그림, 조각품 등 작품의 색감과 사용자가 선택하는 색감을 비교해 비슷하거나 서로 어울리는 색감의 작품을 찾아준다. 아트 팔레트를 이용하면 우리 집에 어떤 분위기의 그림이나 조각품이 어울리는지 알 수 있다. AI만 있다면 40여 년 동안 미국의 시사사진잡지 라이프에 실린 400만 장의 사진에서 단 몇 초 만에 필요한 사진을 추려낼 수 있다. 구글의 라이프 택은 라이프의 디지털 아카이브에 AI로 검색기능을 만든 것. 이용자가 키워드를 검색하면 키워드가 붙은 사진과 키워드의 연관 검색어가 함께 나타난다. 앞으로 구글은 _______________________.",비슷한 기술을 다른 분야에도 사용할 수 있을 것이다.,구글이 개발한 다양한 기술들이 상호 연관되어 사용될 가능성이 크기 때문에 앞으로 비슷한 기술을 다른 분야에도 적용할 수 있을 것으로 추론할 수 있습니다.,QT01,PL03,PT03,PT0321,"{'options': ['비슷한 기술을 다른 분야에도 사용할 수 있을 것이다.', 'AI 기술을 완전히 없앨 것이다.', '해리포터 가상박물관을 없앨 것이다.', '사진을 더 많이 수집할 계획이다.']}",2024-09-23T15:29:56.224140,2024-09-23T15:29:56.224140
빈칸에 들어갈 내용으로 가장 알맞는 것을 추론하세요.,"구피는 특이하게도 새끼를 낳는 ‘난태생’ 어류야. 난태생은 수정란이 어미의 몸 안에서 부화가 된 후 태어난다는 뜻이지. 난태생 어류는 새끼가 태어날 때까지 어미가 알을 어미의 몸속에서 키워. 부화해 나온 새끼는 어미의 몸 밖으로 빠져나와 치어의 생존 확률이 높아. 난태생 어류에는 구피 말고도 상어, 가오리 등이 있어. 앞으로 더 많은 연구가 진행되면 _______________________ ",난태생 어류의 생태가 더욱 잘 알려질 거예요.,구피를 포함한 난태생 어류에 대한 연구가 진행되면 이들에 대한 생태와 특성을 더욱 잘 알 수 있게 될 것입니다.,QT01,PL01,PT03,PT0321,"{'options': ['구피가 더 이상 태어나지 않을 거에요.', '난태생 어류의 생태가 더욱 잘 알려질 거예요.', '구피는 알을 낳게 될 거예요.', '상어와 가오리가 구피처럼 변화할 거예요.']}",2024-09-23T15:29:56.224140,2024-09-23T15:29:56.224140
빈칸에 들어갈 내용으로 가장 알맞는 것을 추론하세요,"국립수산과학원 연구진이 최근 한국형 노란 구피 신품종을 개발하는 데 성공했다. 이 신품종 구피의 이름은 골든옐로턱시도다. 구피는 수온 25도 내외에서 사는 열대성 어류로 아름다운 색과 화려한 꼬리 때문에 관상어로 사랑받는다. 한국형 노란 구피는 올해 하반기 시장에 나와 수입 구피를 대체하고 해외 진출까지 노릴 계획이다. 골든옐로턱시도는 옐로구피 수컷과 저먼옐로구피 암컷 사이에서 태어났다. 세대별로 색상이 뚜렷한 개체를 선별해 4세대 이상 교배를 거듭한 끝에 골든옐로턱시도 1세대를 얻은 것. 이 1세대끼리 교배할 경우 약 90%의 확률로 어미와 같은 모습을 지닌 골든옐로턱시도 2세대를 얻게 된다. 골든옐로턱시도는 수입되어 온 구피에 비해 더 건강할 확률도 높다. 구피는 국내 관상어의 약 60%를 차지하고 있다. 구피는 키우기 쉽고 예쁘기 때문이며, 특히 수컷의 꼬리가 넓고 화려하다. 번식 능력도 뛰어나서 성어를 함께 키우면 한 달에 한 번꼴로 치어를 볼 수 있다. 다만, 구피는 자신이 낳은 치어를 잡아먹는 경우가 많으므로 알을 밴 구피는 부화통에 두거나 수초들과 함께 키워야 한다. 앞으로 연구진은 _______________________ ",한국형 노란 구피의 품종을 더 개발할 예정이다.,한국형 노란 구피의 성공적인 개발과 시장 진출 계획을 바탕으로 연구진이 앞으로 더 품종을 개발할 것이라는 추론이 가능하다.,QT01,PL04,PT03,PT0321,"{'options': ['구피의 종류를 더 줄일 계획이다.', '구피의 외형을 더 이상 개선하지 않을 것이다.', '한국형 노란 구피의 품종을 더 개발할 예정이다.', '구피를 수입하기로 결정할 것이다.']}",2024-09-23T15:29:56.225139,2024-09-23T15:29:56.225139
빈칸에 들어갈 내용으로 가장 알맞는 것을 추론하세요,"지난달 24일, 영국과 평창 올림픽 컬링 3, 4위전을 치르던 일본 여자 컬링 대표팀이 쉬는 시간에 딸기를 먹는 장면이 포착됐다. 경기가 끝난 뒤 기자회견에서 스즈키 유미 선수가 “한국 딸기가 놀랄 정도로 맛있었다”고 말하면서 우리나라 딸기가 주목받고 있다. 일본 농림수산성 장관 사이토 겐은 기자회견에서 ‘컬링 선수들이 먹은 딸기는 일본의 딸기를 이종 교배해서 만든, 일본에 뿌리를 둔 것’이라고 말했다. 딸기의 원산지는 남아메리카로, 1970∼1980년대에 일본을 통해 우리나라에 들어왔다. 우리나라가 2002년 국제신품종보호동맹(UPOV)에 가입하면서 ‘품종 보호권’ 규정에 따라 일본에 매년 30∼60억 원을 지불해야 하자 딸기 품종 개발을 지원해 2005년 ‘설향(눈의 향기)’이라는 품종을 개발했다. 설향은 일본 딸기를 이종 교배해서 만들어진 품종으로, 두 가지의 다른 품종을 교배해서 새로운 품종을 만드는 방법이다. 농촌진흥청과 각 도농업기술원 등에서 개발 중이거나 개발 된 딸기를 모두 더하면 50종이나 된다. 최근에는 ‘킹스베리’라는 이름의 대왕 딸기도 나왔다. 킹스베리는 장희와 논산딸기시험장에서 키우는 육성계통 NS0013-09 사이에서 태어났으며, 장희보다 세 배 이상 크다. 앞으로 이런 다양한 품종 개발이 계속된다면 _______________________ ",일본 딸기와 경쟁할 수 있는 기회가 더 많아질 것이다.,한국의 딸기 품종이 다양해지면 일본 딸기와의 경쟁이 더욱 치열해질 것으로 예상할 수 있습니다.,QT01,PL04,PT03,PT0321,"{'options': ['한국 딸기의 품질이 떨어질 것이다.', '일본 딸기와 경쟁할 수 있는 기회가 더 많아질 것이다.', '딸기의 원산지가 바뀔 것이다.', '딸기 재배가 어려워질 것이다.']}",2024-09-23T15:29:56.225139,2024-09-23T15:29:56.225139
빈칸에 들어갈 내용으로 가장 알맞는 것을 추론하세요,평창 겨울올림픽에서 드론을 이용한 공연이 큰 인기를 끌었어요. 드론 공연에서는 ___________,드론이 총 1218대가 사용되었어요.,드론 공연에 사용된 숫자 1218대는 지문에서 직접 언급되었기 때문에 가장 알맞은 추론입니다.,QT01,PL03,PT03,PT0321,"{'options': ['드론이 총 1218대가 사용되었어요.', '드론이 기네스북에 오르지 못했어요.', '드론이 다 태양광으로 작동했어요.', '드론이 모두 큰 구조였어요.']}",2024-09-23T15:29:56.225139,2024-09-23T15:29:56.225139
빈칸에 들어갈 내용으로 가장 알맞는 것을 추론하세요,"영국 시골 교회가 기지국으로 변신한다. 영국 BBC 방송은 최근 “영국 정부와 영국 성공회가 시골 지역에 있는 교회의 첨탑을 휴대전화와 인터넷 통신에 쓰이는 기지국으로 활용하는 방안에 합의했다”고 보도했다. 기지국이 가까이에 있어야 통신이 원활하기 때문에, 시골 곳곳에 있는 교회를 기지국으로 활용하면 기지국을 따로 설치하지 않아도 이런 문제를 해결할 수 있다고 판단한 것이다. 앞으로 이러한 기지국이 많아지면 _______________________ ",시골 지역의 통신이 더 좋아질 거예요.,"답에 대한 이유: 교회를 기지국으로 사용하는 것이 시골 지역의 통신 문제를 해결한다고 언급되었으므로, 통신이 더 좋아질 것이라고 추론할 수 있습니다.",QT01,PL01,PT03,PT0321,"{'options': ['휴대전화 통신이 어려워질 거예요.', '시골 지역의 통신이 더 좋아질 거예요.', '교회는 더 많은 기부를 받을 거예요.', '사람들은 교회를 더 자주 방문할 거예요.']}",2024-09-23T15:29:56.225139,2024-09-23T15:29:56.225139
빈칸에 들어갈 내용으로 가장 알맞는 것을 추론하세요.,모의 화성탐사대는 화성과 비슷한 환경에서 연구를 진행하고 있습니다. 하와이 마우나로아 화산과 오만의 도파르 사막이 이 연구의 장소로 선택된 이유는 두 곳 모두 ____________.,화성과 매우 비슷한 환경을 가지고 있기 때문이에요.,두 지역이 화성과 비슷한 척박한 환경을 가지고 있다는 내용에 근거합니다.,QT01,PL04,PT03,PT0321,"{'options': ['많은 동식물이 살아 있기 때문이에요.', '화성과 매우 비슷한 환경을 가지고 있기 때문이에요.', '여름에는 시원한 바람이 불기 때문이에요.', '사람들이 많이 거주하고 있기 때문이에요.']}",2024-09-23T15:29:56.225139,2024-09-23T15:29:56.225139
빈칸에 들어갈 내용으로 가장 알맞는 것을 추론하세요,"한국인이 가장 많이 먹는 과일인 감귤의 족보가 밝혀졌다. 일본 오키나와 과학기술대학원대, 스페인 발렌시아 농업연구소 등 국제연구진은 “현재 인류가 먹는 감귤이 800만 년 전 히말라야 지역에서 처음 등장했다는 사실을 알아냈다”고 발표했다. 연구원들은 오렌지, 레몬, 귤 등 세계적으로 유통되는 감귤류 과일 60여 종과 감귤류 화석들의 게놈(유전체)을 분석했다. 그 결과 오늘날 감귤의 조상은 800만 년 전 히말라야 남동쪽에 해당하는 지역에 있던 감귤이라는 사실이 밝혀졌다. 이 감귤은 400만 년 전 히말라야를 넘어 동남아시아를 통해 세계로 퍼져나가 다양한 종으로 진화했다. 앞으로 연구가 더 진행되면 ____________________________.",감귤의 다양한 종류가 더 많이 알려질 거예요.,현재 감귤의 족보가 밝혀진 것을 통해 앞으로 감귤의 다양한 종류가 더 많이 연구되고 알려질 것으로 추론할 수 있습니다.,QT01,PL02,PT03,PT0321,"{'options': ['비슷한 과일들이 더 많이 나올 거예요.', '감귤의 다양한 종류가 더 많이 알려질 거예요.', '감귤이 사라질 위기에 처할 수도 있어요.', '감귤은 더 이상 소비되지 않을 거예요.']}",2024-09-23T15:29:56.225139,2024-09-23T15:29:56.225139
빈칸에 들어갈 내용으로 가장 알맞는 것을 추론하세요,"최근 겨울올림픽이 열리는 강원 평창군, 강릉시 지역에 노로 바이러스가 퍼져 비상이 걸렸다. 노로 바이러스는 위장염을 일으키는 바이러스의 일종으로, 감염되면 구토, 설사, 발열 등의 증상이 나타난다. 식품의약품안전처와 질병관리본부 등 정부 부처는 강릉, 평창 지역의 노로 바이러스 감염자는 177명이라며, 개인위생 수칙을 지켜줄 것을 당부했다. 노로 바이러스는 _______________________ . 일반적으로 식중독, 장염을 일으키는 세균은 여름철에 활발하고 겨울에는 죽지만, 노로 바이러스는 낮은 온도에서 오히려 활발해지고 생존 기간도 길어진다.",추위에 강하고 겨울철에 더 활발하게 퍼진다,노로 바이러스는 겨울철에 특히 활발하게 퍼지는 특징을 가지고 있기 때문에 답은 3번입니다.,QT01,PL06,PT03,PT0321,"{'options': ['겨울철에만 감염된다', '여름철에 더 많이 감염된다', '추위에 강하고 겨울철에 더 활발하게 퍼진다', '한 번 감염되면 재감염되지 않는다']}",2024-09-23T15:29:56.225139,2024-09-23T15:29:56.225139
빈칸에 들어갈 내용으로 가장 알맞는 것을 추론하세요,"최근 인천국제공항 제2여객터미널에 카페 ‘달콤커피’가 만든 로봇카페 ‘비트’가 운영되고 있다. 비트에는 주문을 받거나 음료를 만들어주는 점원이 단 한 명도 없다. 고객이 카페에 있는 키오스크나 스마트폰 애플리케이션을 통해 음료를 주문하고 결제하면 로봇이 음료를 만든다. 로봇은 집게로 컵을 집은 뒤 여기에 얼음, 우유, 원두추출액 등의 재료를 넣어 음료를 제작한다. 초콜릿 음료수, 커피 등 총 14가지 음료를 만드는 이 로봇은 1시간에 최대 90잔의 음료수를 제조할 수 있다. 비트에서 판매되는 음료의 가격은 모두 2000원대다. 앞으로 이런 로봇카페가 _______________________ ",더 많이 생길 것으로 예상돼요.,로봇카페의 편리함과 다양한 음료 제공으로 인해 고객들이 증가할 것으로 추측됨.,QT01,PL01,PT03,PT0321,"{'options': ['사라질 것 같아요.', '더 많이 생길 것으로 예상돼요.', '혼자 운영되기 어려울 거예요.', '고객이 줄어들 것 같아요.']}",2024-09-23T15:29:56.225139,2024-09-23T15:29:56.225139
빈칸에 들어갈 내용으로 가장 알맞는 것을 추론하세요,"최근 드론(무인기)의 쓰임새가 넓어지고 있다. 드론은 올림픽 경기장에서 안전을 확보하는 데 사용되며, 해양에서도 환경 모니터링을 담당하고, 초미세먼지 측정에도 활용된다. 드론의 기술 발전으로 앞으로는 더 많은 분야에서 드론을 사용할 수 있을 것이다. 예를 들어, _____________.",드론이 농업이나 재난 구조에 활용될 가능성이 있다.,드론의 기술 발전에 따라 다양한 분야에서 활용될 가능성이 높기 때문입니다.,QT01,PL04,PT03,PT0321,"{'options': ['드론이 하늘을 날아다닐 수 없게 된다.', '드론은 특정 용도로만 사용할 수 있을 것이다.', '드론이 농업이나 재난 구조에 활용될 가능성이 있다.', '드론이 더 이상 필요하지 않게 될 것이다.']}",2024-09-23T15:29:56.225139,2024-09-23T15:29:56.225139
빈칸에 들어갈 내용으로 가장 알맞는 것을 추론하세요,"31일 ‘슈퍼문’ ‘블루문(blue moon)’ ‘블러드문(blood moon)’을 동시에 관측할 수 있는 기회가 찾아온다. 우리나라에서 이 세 가지를 동시에 관측할 수 있는 것은 1982년 12월 이후 35년 만이다. 미국 항공우주국(NASA·나사)에 따르면 ‘슈퍼문’은 평소보다 14% 정도 크고 30% 밝게 보이는 달을 뜻한다. 지구와 달 사이 거리는 평균 38만4000㎞인데, 이 거리가 약 35만7000㎞가 되어 달이 평소보다 크게 보일 때 이 달을 슈퍼문이라고 부른다. 슈퍼문일 때는 지구와 달 사이의 거리가 짧아지기 때문에 달이 지구의 바닷물을 끌어당기는 힘이 커져 밀물과 썰물의 차이가 평소보다 19% 늘어난다. 평균 32개월마다 발생하는 ‘블루문’은 한 달 중 두 번째로 뜬 보름달을 말한다. 블루문이라고 하면 ‘blue’라는 이름 때문에 파란빛을 내는 달을 떠올리기 쉽지만 대다수의 블루문은 보통의 달처럼 창백한 회색이나 하얀색으로 보인다. 블루문의 어원은 고대 영어단어 ‘배신하다’라는 뜻의 ‘belewe’에서 전해졌다는 것이 잘 알려져 있다. 붉은 빛을 띠는 ‘블러드문’은 개기월식이 일어날 때 볼 수 있다. 달이 지구 그림자 안으로 들어갔을 때 지구 대기를 통과한 태양빛이 꺾여 달에 닿게 되고 이 빛에 의해 검붉게 보이는 달을 ‘블러드문’이라고 부른다. 한국천문연구원은 31일 오후 5시 38분에 달이 뜨고 오후 8시 48분 6초에 달의 일부분이 지구의 그림자에 가려지는 부분월식이 시작된다고 밝혔다. 달이 지구 그림자에 완전히 가려지는 개기월식은 오후 9시 51분 24초에 시작돼 오후 11시 8분 18초까지 지속된다. 이후 2월 1일 0시 11분 36초까지 달이 점점 드러나면서 부분월식이 진행된 뒤 오전 1시 10분 월식이 끝난다. 그러므로 이날 관측하는 세 가지 달은 _______________________",모두 다른 색깔과 모습을 가지고 있어서 매우 신기할 것이다.,"‘슈퍼문’, ‘블루문’, ‘블러드문’은 모두 각기 다른 색깔과 모습을 가지고 있어서 동시에 관측할 때 매우 신기하게 보일 것으로 추론할 수 있다.",QT01,PL06,PT03,PT0321,"{'options': ['서로 다르기 때문에 함께 보기 어렵다.', '같은 모습을 하고 있기 때문에 구별하기 쉬울 것이다.', '모두 다른 색깔과 모습을 가지고 있어서 매우 신기할 것이다.', '오랫동안 볼 수 있는 특별한 날이다.']}",2024-09-23T15:29:56.225139,2024-09-23T15:29:56.225139
빈칸에 들어갈 내용으로 가장 알맞는 것을 추론하세요,"혹등고래는 다른 동물이 위험에 처했을 때 도와주는 이타적인 행동으로 잘 알려져 있습니다. 예를 들어, 2009년 한 혹등고래는 아기 바다표범을 범고래로부터 구해주었고, 2012년에는 귀신고래 새끼를 지키기 위해 범고래와 싸우기도 했습니다. 혹등고래가 이런 행동을 하는 이유는 지능이 높고 모성애가 강하기 때문이라고 합니다. 그렇다면 혹등고래가 다른 종의 아기 동물을 구하는 행동은 앞으로도 _______________________ ",자주 일어날 것이라고 생각된다.,"혹등고래가 반복적으로 이타적인 행동을 보여주었고, 이는 과학적 분석을 통해 앞으로도 계속될 것이라는 추론을 가능하게 합니다.",QT01,PL04,PT03,PT0321,"{'options': ['자주 일어날 것이라고 생각된다.', '더 이상 발생하지 않을 것이다.', '오직 자신의 새끼에게만 집중할 것이다.', '다른 고래들에게도 전파될 가능성이 없다.']}",2024-09-23T15:29:56.225139,2024-09-23T15:29:56.225139
빈칸에 들어갈 내용으로 가장 알맞는 것을 추론하세요,"겨울철 간식인 곶감이 기억력을 회복시키고 인지기능에 도움을 준다는 사실이 밝혀졌다. 산림청 국립산림과학원은 경상대와 공동연구를 통해 곶감이 기억력과 관련된 신경전달물질인 아세틸콜린의 회복을 돕는다는 것을 입증했다고 최근 밝혔다. 알츠하이머(치매)를 유발하는 물질을 투여한 실험용 쥐에게 곶감 추출물을 먹게 한 결과, 기억력과 학습 능력이 정상 수준으로 회복된 것. 곶감에는 뇌혈관을 확장시켜주는 아스파르트산과 뇌신경 전달에 도움을 주는 글루탐산이 100g 당 각각 112.4mg과 177.5mg으로 많이 들어있다는 사실도 알아냈다. 곶감을 먹으면 뇌 건강에 도움이 되는 것. 앞으로 연구를 거듭하면 _______________________ ",곶감의 뇌 건강에 대한 효능이 더욱 밝혀질 것이에요,"곶감이 뇌 건강에 좋다는 연구 결과가 발표되었으므로, 앞으로 더 많은 연구를 통해 곶감의 효능이 더 많이 밝혀질 것으로 추론할 수 있습니다.",QT01,PL02,PT03,PT0321,"{'options': ['곶감의 효능이 줄어들 것이에요', '곶감이 더 이상 인기를 얻지 못할 것이에요', '곶감의 뇌 건강에 대한 효능이 더욱 밝혀질 것이에요', '곶감이 더 많은 사람들에게 알려지지 않을 것이에요']}",2024-09-23T15:29:56.225139,2024-09-23T15:29:56.225139
빈칸에 들어갈 내용으로 가장 알맞는 것을 추론하세요,최근 우리나라 기술로 만든 초소형 위성인 큐브위성이 성공적으로 발사됐다. 큐브위성은 가로·세로·높이가 각각 10cm의 정육면체를 기본 단위로 규격화된 초소형 위성이다. 큐브위성은 ___________ 때문에 실험적인 연구에 많이 쓰인다.,비교적 저렴한 가격 덕분에,큐브위성이 저렴한 가격으로 제작할 수 있어 다양한 실험 목적에 많이 사용됨을 지문에서 알 수 있습니다.,QT01,PL06,PT03,PT0321,"{'options': ['크기가 작아 발사하기가 쉬워서', '기술력이 발달해서', '비교적 저렴한 가격 덕분에', '연구자들이 많기 때문에']}",2024-09-23T15:29:56.225139,2024-09-23T15:29:56.225139
빈칸에 들어갈 내용으로 가장 알맞는 것을 추론하세요,"미국 자동차 회사인 제너럴모터스(GM)가 운전대와 페달이 없는 ‘완전 자율주행차’의 사진을 공개해 화제다. GM은 자율주행차인 ‘크루즈 AV’의 도로주행을 승인해 달라고 미국 도로교통 안전국에 요청했다고 밝혔다. 크루즈 AV에는 운전대, 브레이크, 가속 페달 등이 없고, 비상 정지 버튼만 있다. 댄 암만 GM 사장은 크루즈 AV가 대량 생산 준비 단계에 들어간 차량이라고 말했다. 크루즈 AV의 도로주행이 승인되면 GM은 최소 7개 주에서 2500대의 차량을 시범운행한 뒤 2019년부터 미국 대도시에서 자율주행 택시 서비스를 운영할 계획이다. 앞으로 자율주행차가 도로에 많이 나오면 _______________________ ",사람들이 자동차를 운전하지 않을 거예요.,"답에 대한 이유: 자율주행차가 도로에 많이 나오면, 사람들은 더 이상 자동차를 직접 운전하지 않게 될 것이라는 추론이 가능합니다.",QT01,PL01,PT03,PT0321,"{'options': ['사람들이 자동차를 운전하지 않을 거예요.', '모든 자동차가 수동으로 변환될 거예요.', '자동차 사고가 더 많이 일어날 것이라고 생각해요.', '운전면허가 더 필요한 시대가 올 거예요.']}",2024-09-23T15:29:56.225139,2024-09-23T15:29:56.225139
빈칸에 들어갈 내용으로 가장 알맞는 것을 추론하세요,"오스트리아 ORF 방송은 “연구진이 3D모델링을 통해 분석한 결과 외치의 사망 원인은 왼쪽 어깨 부근에 맞은 화살로 보인다”고 최근 보도했다. 외치를 오랜 시간 연구한 오스트리아의 토마스 본퍼트 박사는 “분석한 결과 외치의 직접적인 사인은 화살이 맞다”고 말했다. 어깨 부근에 한 발의 화살을 맞았지만 중요한 혈관을 뚫고 들어가면서 사망에 이른 것. '아이스맨'이라는 별명으로 유명한 외치는 1991년 9월 알프스 빙하지대인 외츠 계곡에서 발견된 미라로 청동기시대인 5300년 전에 사망한 것으로 알려졌다. 외치는 피부와 뼈가 잘 보존된 상태로 발견돼 과학자들에게 당시 인류의 유전자 구조, 식생활, 질병 등을 연구할 수 있는 좋은 자료가 됐다. 앞으로 연구가 계속된다면 _______________________ ",외치의 죽음의 원인에 대한 수수께끼가 풀릴 것입니다.,과학자들이 외치의 연구를 통해 그의 죽음에 관한 새로운 정보를 얻을 수 있기 때문입니다.,QT01,PL02,PT03,PT0321,"{'options': ['외치와 같은 미라가 더 발견될 것이에요.', '외치의 유전자 구조에 대한 연구가 중단될 거예요.', '외치의 죽음의 원인에 대한 수수께끼가 풀릴 것입니다.', '외치의 발견은 더 이상 중요하지 않을 거예요.']}",2024-09-23T15:29:56.225139,2024-09-23T15:29:56.225139
빈칸에 들어갈 내용으로 가장 알맞는 것을 추론하세요,"동아일보사 부설 신문박물관 프레시움은 기획전 '아담한 필촉: 기자가 그려낸 신문삽화 미장센'을 12일부터 개최합니다. 이번 전시는 '미술기자' 9인의 행적을 따라가며 우리나라의 근현대기 시각문화를 탐구하고, '미술기자'와 신문 삽화의 역할과 기능을 확인할 수 있습니다. 이런 전시는 관람객들에게 신문 삽화의 _____________ .",역사적인 중요성을 보여줄 거예요.,전시 내용이 신문 삽화의 역할과 기능을 조명하는 만큼 역사적인 중요성을 보여줄 것으로 추론할 수 있다.,QT01,PL02,PT03,PT0321,"{'options': ['역사적인 중요성을 보여줄 거예요.', '실제로 사용된 삽화만 보여줄 거예요.', '재미있는 이야기만 담고 있을 거예요.', '비극적인 사건만 알릴 거예요.']}",2024-09-23T15:29:56.225139,2024-09-23T15:29:56.225139
빈칸에 들어갈 내용으로 가장 알맞는 것을 추론하세요,"조선 제3대 임금 태종 이방원은 형제와 백성의 존경을 받던 신하들을 죽이고 왕위에 올랐으나, 나라를 잘 다스리기 위해 노력한 왕입니다. 그는 신문고를 만들어 백성의 억울함을 해결하고 여러 제도를 고쳐 나라를 안정시켰습니다. 또한, ‘함흥차사’라는 말은 태종 이방원이 아버지 태조에게 용서를 구하는 과정에서 생긴 말입니다. 태종은 아버지에게 용서를 빌고 다시 궁궐로 모시기 위해 신하를 보냈으나 실패했습니다. 이로 인해 한 번 가면 돌아오지 않는 사람을 가리켜 ‘함흥차사’라고 부르게 됐습니다. 이러한 태종의 노력들은 후에 _____________ ",조선이 더욱 강해질 수 있는 기초가 되었을 것입니다.,태종의 여러 노력은 국가의 안정과 발전으로 이어져 결국 조선이 강해질 수 있는 기반이 되었다고 추론할 수 있습니다.,QT01,PL05,PT03,PT0321,"{'options': ['조선이 더욱 강해질 수 있는 기초가 되었을 것입니다.', '조선이 불행한 나라가 될 것입니다.', '아버지와의 관계가 더욱 소원해질 것입니다.', '신문고를 없애는 계기가 되었을 것입니다.']}",2024-09-23T15:29:56.225139,2024-09-23T15:29:56.225139
빈칸에 들어갈 내용으로 가장 알맞는 것을 추론하세요,"1929년 11월 3일에는 광주학생운동이 발발했습니다. 이 운동은 일본의 차별교육과 탄압에 맞서 학생들이 일어난 항의로 시작되었어요. 시위가 확대되면서 많은 학생들이 체포되었고, 이후 이 지역에서 시작된 항일운동은 전국으로 퍼져갔습니다. 따라서 광주학생운동은 학생들이 _____________",일본 경찰에 반대하는 행동을 했다.,광주학생운동은 학생들이 일본 경찰의 탄압에 반대하기 위해 시위를 벌인 사건이기 때문에 정답은 1번입니다.,QT01,PL04,PT03,PT0321,"{'options': ['일본 경찰에 반대하는 행동을 했다.', '오직 목포에서만 일어난 사건이다.', '학생들만의 비밀 모임에서 미팅을 했다.', '학교에서만 활동했다.']}",2024-09-23T15:29:56.225139,2024-09-23T15:29:56.225139
빈칸에 들어갈 내용으로 가장 알맞는 것을 추론하세요,"1920년 10월 21일, 독립군이 청산리 전투에서 승리함. 일본은 간도 지방의 독립군을 처단하기 위해 마적단을 이용해 독립군 공격을 계획했고, 이 과정에서 독립군과 만주 청산리에서 조우하게 된다. 김좌진이 이끌었던 북로군정서 부대는 일본군을 기습 공격하여 큰 피해를 입히고, 약 일주일간의 전투에서 대부분 승리하며 일본군 1200명을 해치웠다. 앞으로 많은 독립군이 ___________________________ ",승리의 기운을 받아 독립을 위해 힘쓸 것이다.,독립군의 승리는 독립을 위한 노력이 계속될 것이라는 희망을 내포하고 있다.,QT01,PL01,PT03,PT0321,"{'options': ['일본과의 전투에서 쉽게 이길 수 있을 것이다.', '더 많은 전투에 참여할 수 없게 될 것이다.', '다시 청산리로 돌아가야 할 것이다.', '승리의 기운을 받아 독립을 위해 힘쓸 것이다.']}",2024-09-23T15:29:56.225139,2024-09-23T15:29:56.225139
